"","Date_of_game","Team1","Team2","Pointspread","Score1","Score2","scorediff","Location","ATLANTA HAWKS","BOSTON CELTICS","BROOKLYN NETS","CHARLOTTE HORNETS","CHICAGO BULLS","CLEVELAND CAVALIERS","DALLAS MAVERICKS","DENVER NUGGETS","DETROIT PISTONS","GOLDEN STATE WARRIORS","HOUSTON ROCKETS","INDIANA PACERS","LOS ANGELES CLIPPERS","LOS ANGELES LAKERS","MEMPHIS GRIZZLIES","MIAMI HEAT","MILWAUKEE BUCKS","MINNESOTA TIMBERWOLVES","NEW ORLEANS PELICANS","NEW YORK KNICKS","OKLAHOMA CITY THUNDER","ORLANDO MAGIC","PHILADELPHIA 76ERS","PHOENIX SUNS","PORTLAND TRAIL BLAZERS","SACRAMENTO KINGS","SAN ANTONIO SPURS","TORONTO RAPTORS","UTAH JAZZ","WASHINGTON WIZARDS"
"598",2017-01-05,"DENVER NUGGETS","SAN ANTONIO SPURS",7.5,99,127,-28,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"599",2017-01-19,"DENVER NUGGETS","SAN ANTONIO SPURS",12,104,118,-14,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"600",2017-02-04,"DENVER NUGGETS","SAN ANTONIO SPURS",13,97,121,-24,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"601",2016-10-31,"DENVER NUGGETS","TORONTO RAPTORS",7,102,105,-3,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"602",2016-11-18,"DENVER NUGGETS","TORONTO RAPTORS",3.5,111,113,-2,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"603",2016-11-20,"DENVER NUGGETS","UTAH JAZZ",-3.5,105,91,14,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"604",2016-11-23,"DENVER NUGGETS","UTAH JAZZ",7,83,108,-25,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"605",2016-12-03,"DENVER NUGGETS","UTAH JAZZ",7,98,105,-7,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"606",2017-01-24,"DENVER NUGGETS","UTAH JAZZ",-2,103,93,10,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"607",2016-12-08,"DENVER NUGGETS","WASHINGTON WIZARDS",5.5,85,92,-7,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"608",2017-03-08,"DENVER NUGGETS","WASHINGTON WIZARDS",1.5,113,123,-10,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"609",2016-12-23,"DETROIT PISTONS","GOLDEN STATE WARRIORS",7.5,113,119,-6,"H",0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610",2017-01-12,"DETROIT PISTONS","GOLDEN STATE WARRIORS",13,107,127,-20,"V",0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611",2016-11-21,"DETROIT PISTONS","HOUSTON ROCKETS",2.5,96,99,-3,"H",0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612",2017-04-07,"DETROIT PISTONS","HOUSTON ROCKETS",11,114,109,5,"V",0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613",2016-12-17,"DETROIT PISTONS","INDIANA PACERS",-4.5,90,105,-15,"H",0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614",2017-01-03,"DETROIT PISTONS","INDIANA PACERS",-5,116,121,-5,"H",0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615",2017-02-04,"DETROIT PISTONS","INDIANA PACERS",3,84,105,-21,"V",0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616",2017-03-08,"DETROIT PISTONS","INDIANA PACERS",4,98,115,-17,"V",0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617",2016-11-07,"DETROIT PISTONS","LOS ANGELES CLIPPERS",8.5,82,114,-32,"V",0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618",2016-11-25,"DETROIT PISTONS","LOS ANGELES CLIPPERS",6.5,108,97,11,"H",0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619",2017-01-15,"DETROIT PISTONS","LOS ANGELES LAKERS",-2,102,97,5,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620",2017-02-08,"DETROIT PISTONS","LOS ANGELES LAKERS",-6.5,121,102,19,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621",2016-12-21,"DETROIT PISTONS","MEMPHIS GRIZZLIES",-6,86,98,-12,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622",2017-04-09,"DETROIT PISTONS","MEMPHIS GRIZZLIES",5.5,103,90,13,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623",2016-11-23,"DETROIT PISTONS","MIAMI HEAT",-4.5,107,84,23,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624",2017-01-01,"DETROIT PISTONS","MIAMI HEAT",-6.5,107,98,9,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625",2017-01-28,"DETROIT PISTONS","MIAMI HEAT",-3,103,116,-13,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626",2017-03-28,"DETROIT PISTONS","MIAMI HEAT",3,96,97,-1,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627",2016-10-30,"DETROIT PISTONS","MILWAUKEE BUCKS",-7.5,98,83,15,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"628",2016-12-28,"DETROIT PISTONS","MILWAUKEE BUCKS",-3.5,94,119,-25,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"629",2017-02-13,"DETROIT PISTONS","MILWAUKEE BUCKS",3,89,102,-13,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"630",2017-03-31,"DETROIT PISTONS","MILWAUKEE BUCKS",7,105,108,-3,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"631",2016-12-09,"DETROIT PISTONS","MINNESOTA TIMBERWOLVES",-3.5,117,90,27,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"632",2017-02-03,"DETROIT PISTONS","MINNESOTA TIMBERWOLVES",-4.5,116,108,8,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"633",2017-02-01,"DETROIT PISTONS","NEW ORLEANS PELICANS",-7,118,98,20,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"634",2017-03-01,"DETROIT PISTONS","NEW ORLEANS PELICANS",2.5,86,109,-23,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"635",2016-11-01,"DETROIT PISTONS","NEW YORK KNICKS",-4,102,89,13,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"636",2016-11-16,"DETROIT PISTONS","NEW YORK KNICKS",1.5,102,105,-3,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"637",2017-03-11,"DETROIT PISTONS","NEW YORK KNICKS",-6.5,112,92,20,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"638",2017-03-27,"DETROIT PISTONS","NEW YORK KNICKS",-1.5,95,109,-14,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"639",2016-11-14,"DETROIT PISTONS","OKLAHOMA CITY THUNDER",1.5,104,88,16,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"640",2016-11-26,"DETROIT PISTONS","OKLAHOMA CITY THUNDER",4.5,88,106,-18,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"641",2016-10-28,"DETROIT PISTONS","ORLANDO MAGIC",-4,108,82,26,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"642",2016-12-04,"DETROIT PISTONS","ORLANDO MAGIC",-7.5,92,98,-6,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"643",2017-03-24,"DETROIT PISTONS","ORLANDO MAGIC",-2.5,87,115,-28,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"644",2017-04-12,"DETROIT PISTONS","ORLANDO MAGIC",2,109,113,-4,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"645",2016-12-11,"DETROIT PISTONS","PHILADELPHIA 76ERS",-12,79,97,-18,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"646",2017-02-06,"DETROIT PISTONS","PHILADELPHIA 76ERS",-9,113,96,17,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"647",2017-03-04,"DETROIT PISTONS","PHILADELPHIA 76ERS",-5,136,106,30,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"648",2016-11-09,"DETROIT PISTONS","PHOENIX SUNS",-4.5,100,107,-7,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"649",2017-03-19,"DETROIT PISTONS","PHOENIX SUNS",-12,112,95,17,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"650",2017-01-08,"DETROIT PISTONS","PORTLAND TRAIL BLAZERS",3.5,125,124,1,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"651",2017-02-28,"DETROIT PISTONS","PORTLAND TRAIL BLAZERS",-4,120,113,7,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"652",2017-01-10,"DETROIT PISTONS","SACRAMENTO KINGS",2.5,94,100,-6,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"653",2017-01-23,"DETROIT PISTONS","SACRAMENTO KINGS",-6.5,104,109,-5,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"654",2016-11-11,"DETROIT PISTONS","SAN ANTONIO SPURS",9,86,96,-10,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"655",2017-02-10,"DETROIT PISTONS","SAN ANTONIO SPURS",5,92,103,-11,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"656",2016-10-26,"DETROIT PISTONS","TORONTO RAPTORS",7,91,109,-18,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"657",2017-02-12,"DETROIT PISTONS","TORONTO RAPTORS",6.5,102,101,1,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"658",2017-03-17,"DETROIT PISTONS","TORONTO RAPTORS",-3.5,75,87,-12,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"659",2017-04-05,"DETROIT PISTONS","TORONTO RAPTORS",2,102,105,-3,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"660",2017-01-13,"DETROIT PISTONS","UTAH JAZZ",10.5,77,110,-33,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"661",2017-03-15,"DETROIT PISTONS","UTAH JAZZ",3,83,97,-14,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"662",2016-12-16,"DETROIT PISTONS","WASHINGTON WIZARDS",-1.5,108,122,-14,"V",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"663",2017-01-21,"DETROIT PISTONS","WASHINGTON WIZARDS",-2,113,112,1,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"664",2017-04-10,"DETROIT PISTONS","WASHINGTON WIZARDS",-5,101,105,-4,"H",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"665",2016-12-01,"GOLDEN STATE WARRIORS","HOUSTON ROCKETS",-10.5,127,132,-5,"H",0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666",2017-01-20,"GOLDEN STATE WARRIORS","HOUSTON ROCKETS",-5.5,125,108,17,"V",0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667",2017-03-28,"GOLDEN STATE WARRIORS","HOUSTON ROCKETS",1.5,113,106,7,"V",0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668",2017-03-31,"GOLDEN STATE WARRIORS","HOUSTON ROCKETS",-9,107,98,9,"H",0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669",2016-11-21,"GOLDEN STATE WARRIORS","INDIANA PACERS",-14.5,120,83,37,"V",0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670",2016-12-05,"GOLDEN STATE WARRIORS","INDIANA PACERS",-14.5,142,106,36,"H",0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671",2016-12-07,"GOLDEN STATE WARRIORS","LOS ANGELES CLIPPERS",-3.5,115,98,17,"V",0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672",2017-01-28,"GOLDEN STATE WARRIORS","LOS ANGELES CLIPPERS",-13,144,98,46,"H",0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673",2017-02-02,"GOLDEN STATE WARRIORS","LOS ANGELES CLIPPERS",-8,133,120,13,"V",0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674",2017-02-23,"GOLDEN STATE WARRIORS","LOS ANGELES CLIPPERS",-13.5,123,113,10,"H",0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675",2016-11-04,"GOLDEN STATE WARRIORS","LOS ANGELES LAKERS",-11,97,117,-20,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676",2016-11-23,"GOLDEN STATE WARRIORS","LOS ANGELES LAKERS",-17.5,149,106,43,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677",2016-11-25,"GOLDEN STATE WARRIORS","LOS ANGELES LAKERS",-13.5,109,85,24,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678",2017-04-12,"GOLDEN STATE WARRIORS","LOS ANGELES LAKERS",-13.5,109,94,15,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",2016-12-10,"GOLDEN STATE WARRIORS","MEMPHIS GRIZZLIES",-12.5,89,110,-21,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680",2017-01-06,"GOLDEN STATE WARRIORS","MEMPHIS GRIZZLIES",-13.5,119,128,-9,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681",2017-02-10,"GOLDEN STATE WARRIORS","MEMPHIS GRIZZLIES",-7.5,122,107,15,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",2017-03-26,"GOLDEN STATE WARRIORS","MEMPHIS GRIZZLIES",-11.5,106,94,12,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683",2017-01-10,"GOLDEN STATE WARRIORS","MIAMI HEAT",-14.5,107,95,12,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684",2017-01-23,"GOLDEN STATE WARRIORS","MIAMI HEAT",-11.5,102,105,-3,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685",2016-11-19,"GOLDEN STATE WARRIORS","MILWAUKEE BUCKS",-8.5,124,121,3,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"686",2017-03-18,"GOLDEN STATE WARRIORS","MILWAUKEE BUCKS",-10.5,117,92,25,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"687",2016-11-26,"GOLDEN STATE WARRIORS","MINNESOTA TIMBERWOLVES",-14,115,102,13,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"688",2016-12-11,"GOLDEN STATE WARRIORS","MINNESOTA TIMBERWOLVES",-10.5,116,108,8,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"689",2017-03-10,"GOLDEN STATE WARRIORS","MINNESOTA TIMBERWOLVES",-5.5,102,103,-1,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"690",2017-04-04,"GOLDEN STATE WARRIORS","MINNESOTA TIMBERWOLVES",-14.5,121,107,14,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"691",2016-10-28,"GOLDEN STATE WARRIORS","NEW ORLEANS PELICANS",-11.5,122,114,8,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"692",2016-11-07,"GOLDEN STATE WARRIORS","NEW ORLEANS PELICANS",-17,116,106,10,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"693",2016-12-13,"GOLDEN STATE WARRIORS","NEW ORLEANS PELICANS",-11,113,109,4,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"694",2017-04-08,"GOLDEN STATE WARRIORS","NEW ORLEANS PELICANS",-17,123,101,22,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"695",2016-12-15,"GOLDEN STATE WARRIORS","NEW YORK KNICKS",-17,103,90,13,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"696",2017-03-05,"GOLDEN STATE WARRIORS","NEW YORK KNICKS",-10.5,112,105,7,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"697",2016-11-03,"GOLDEN STATE WARRIORS","OKLAHOMA CITY THUNDER",-11.5,122,96,26,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"698",2017-01-18,"GOLDEN STATE WARRIORS","OKLAHOMA CITY THUNDER",-14,121,100,21,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"699",2017-02-11,"GOLDEN STATE WARRIORS","OKLAHOMA CITY THUNDER",-8,130,114,16,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"700",2017-03-20,"GOLDEN STATE WARRIORS","OKLAHOMA CITY THUNDER",-2,111,95,16,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"701",2017-01-22,"GOLDEN STATE WARRIORS","ORLANDO MAGIC",-14,118,98,20,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"702",2017-03-16,"GOLDEN STATE WARRIORS","ORLANDO MAGIC",-13.5,122,92,30,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"703",2017-02-27,"GOLDEN STATE WARRIORS","PHILADELPHIA 76ERS",-14,119,108,11,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"704",2017-03-14,"GOLDEN STATE WARRIORS","PHILADELPHIA 76ERS",-17,106,104,2,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"705",2016-10-30,"GOLDEN STATE WARRIORS","PHOENIX SUNS",-12,106,100,6,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"706",2016-11-13,"GOLDEN STATE WARRIORS","PHOENIX SUNS",-16.5,133,120,13,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"707",2016-12-03,"GOLDEN STATE WARRIORS","PHOENIX SUNS",-16.5,138,109,29,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"708",2017-04-05,"GOLDEN STATE WARRIORS","PHOENIX SUNS",-9,120,111,9,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"709",2016-11-01,"GOLDEN STATE WARRIORS","PORTLAND TRAIL BLAZERS",-5,127,104,23,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"710",2016-12-17,"GOLDEN STATE WARRIORS","PORTLAND TRAIL BLAZERS",-14,135,90,45,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"711",2017-01-04,"GOLDEN STATE WARRIORS","PORTLAND TRAIL BLAZERS",-16,125,117,8,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"712",2017-01-29,"GOLDEN STATE WARRIORS","PORTLAND TRAIL BLAZERS",-6,113,111,2,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"713",2017-04-16,"GOLDEN STATE WARRIORS","PORTLAND TRAIL BLAZERS",-15,121,109,12,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"714",2017-04-19,"GOLDEN STATE WARRIORS","PORTLAND TRAIL BLAZERS",-12.5,110,81,29,"H",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"715",2017-04-22,"GOLDEN STATE WARRIORS","PORTLAND TRAIL BLAZERS",-6,119,113,6,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"716",2017-04-24,"GOLDEN STATE WARRIORS","PORTLAND TRAIL BLAZERS",-7.5,128,103,25,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"717",2017-01-08,"GOLDEN STATE WARRIORS","SACRAMENTO KINGS",-11.5,117,106,11,"V",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
